path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-0011,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA12-F55A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA12-F55A-01', 'asset_id': 'SYS-DA12-F55A', 'edge_factor': 1}"
AP-0012,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA13-917E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA13-917E-01', 'asset_id': 'SYS-DA13-917E', 'edge_factor': 1}"
AP-0013,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA14-9849,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA14-9849-01', 'asset_id': 'SYS-DA14-9849', 'edge_factor': 1}"
AP-0014,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA15-5D9A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA15-5D9A-01', 'asset_id': 'SYS-DA15-5D9A', 'edge_factor': 1}"
AP-0015,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA16-7F94,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA16-7F94,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA16-7F94-01', 'asset_id': 'SYS-DA16-7F94', 'edge_factor': 1}"
AP-0016,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA19-ABC8,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA19-ABC8-01', 'asset_id': 'SYS-DA19-ABC8', 'edge_factor': 1}"
AP-0017,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA20-D69E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA20-D69E-01', 'asset_id': 'SYS-DA20-D69E', 'edge_factor': 1}"
AP-0018,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA21-FA93,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA21-FA93,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA21-FA93-01', 'asset_id': 'SYS-DA21-FA93', 'edge_factor': 1}"
AP-0019,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA22-A9EB,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA22-A9EB,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA22-A9EB-01', 'asset_id': 'SYS-DA22-A9EB', 'edge_factor': 1}"
AP-0020,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA23-906B,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA23-906B,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA23-906B-01', 'asset_id': 'SYS-DA23-906B', 'edge_factor': 1}"
AP-0021,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA24-5F96,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA24-5F96,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA24-5F96-01', 'asset_id': 'SYS-DA24-5F96', 'edge_factor': 1}"
AP-0022,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA25-F605,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA25-F605,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA25-F605-01', 'asset_id': 'SYS-DA25-F605', 'edge_factor': 1}"
AP-0023,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA26-3233,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA26-3233,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA26-3233-01', 'asset_id': 'SYS-DA26-3233', 'edge_factor': 1}"
AP-0024,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA27-ECA1,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA27-ECA1,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA27-ECA1-01', 'asset_id': 'SYS-DA27-ECA1', 'edge_factor': 1}"
AP-0025,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA28-6B3D,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA28-6B3D,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA28-6B3D-01', 'asset_id': 'SYS-DA28-6B3D', 'edge_factor': 1}"
AP-0026,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA29-9521,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA29-9521,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA29-9521-01', 'asset_id': 'SYS-DA29-9521', 'edge_factor': 1}"
AP-0027,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA7-62ED,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA7-62ED,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA7-62ED-01', 'asset_id': 'SYS-DA7-62ED', 'edge_factor': 1}"
AP-0028,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA8-77F8,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA8-77F8-01', 'asset_id': 'SYS-DA8-77F8', 'edge_factor': 1}"
AP-0029,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA9-228C,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA9-228C,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA9-228C-01', 'asset_id': 'SYS-DA9-228C', 'edge_factor': 1}"
AP-0030,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA10-DEF7,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA10-DEF7,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA10-DEF7-01', 'asset_id': 'SYS-DA10-DEF7', 'edge_factor': 1}"
AP-0031,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA11-E135,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA11-E135,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA11-E135-01', 'asset_id': 'SYS-DA11-E135', 'edge_factor': 1}"
AP-0032,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA12-F55A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA12-F55A-01', 'asset_id': 'SYS-DA12-F55A', 'edge_factor': 1}"
AP-0033,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA13-917E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA13-917E-01', 'asset_id': 'SYS-DA13-917E', 'edge_factor': 1}"
AP-0034,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA14-9849,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA14-9849-01', 'asset_id': 'SYS-DA14-9849', 'edge_factor': 1}"
AP-0035,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA15-5D9A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA15-5D9A-01', 'asset_id': 'SYS-DA15-5D9A', 'edge_factor': 1}"
AP-0036,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA16-7F94,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA16-7F94,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA16-7F94-01', 'asset_id': 'SYS-DA16-7F94', 'edge_factor': 1}"
AP-0037,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA19-ABC8,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA19-ABC8-01', 'asset_id': 'SYS-DA19-ABC8', 'edge_factor': 1}"
AP-0038,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA20-D69E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA20-D69E-01', 'asset_id': 'SYS-DA20-D69E', 'edge_factor': 1}"
AP-0039,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA21-FA93,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA21-FA93,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA21-FA93-01', 'asset_id': 'SYS-DA21-FA93', 'edge_factor': 1}"
AP-0040,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA22-A9EB,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA22-A9EB,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA22-A9EB-01', 'asset_id': 'SYS-DA22-A9EB', 'edge_factor': 1}"
AP-0041,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA23-906B,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA23-906B,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA23-906B-01', 'asset_id': 'SYS-DA23-906B', 'edge_factor': 1}"
AP-0042,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA24-5F96,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA24-5F96,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA24-5F96-01', 'asset_id': 'SYS-DA24-5F96', 'edge_factor': 1}"
AP-0043,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA25-F605,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA25-F605,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA25-F605-01', 'asset_id': 'SYS-DA25-F605', 'edge_factor': 1}"
AP-0044,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA26-3233,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA26-3233,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA26-3233-01', 'asset_id': 'SYS-DA26-3233', 'edge_factor': 1}"
AP-0045,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA27-ECA1,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA27-ECA1,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA27-ECA1-01', 'asset_id': 'SYS-DA27-ECA1', 'edge_factor': 1}"
AP-0046,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA28-6B3D,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA28-6B3D,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA28-6B3D-01', 'asset_id': 'SYS-DA28-6B3D', 'edge_factor': 1}"
AP-0047,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA29-9521,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA29-9521,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA29-9521-01', 'asset_id': 'SYS-DA29-9521', 'edge_factor': 1}"
AP-0048,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA7-62ED,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA7-62ED,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA7-62ED-01', 'asset_id': 'SYS-DA7-62ED', 'edge_factor': 1}"
AP-0049,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA8-77F8,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA8-77F8-01', 'asset_id': 'SYS-DA8-77F8', 'edge_factor': 1}"
AP-0050,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA9-228C,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>SYS-DA9-228C,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA9-228C-01', 'asset_id': 'SYS-DA9-228C', 'edge_factor': 1}"
AP-0051,TP-EXT-PL-A8C6D8-AUTO-ING-01,SYS-DA6-896E,TP-EXT-PL-A8C6D8-AUTO-ING-01>EXT-PL-A8C6D8>SYS-DA6-896E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-0052,TP-EXT-PL-A8C6D8-AUTO-INT-01,SYS-DA6-896E,TP-EXT-PL-A8C6D8-AUTO-INT-01>EXT-PL-A8C6D8>SYS-DA6-896E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A8C6D8-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-0053,TP-EXT-PL-E5EACE-AUTO-ING-01,SYS-DA4-3B2A,TP-EXT-PL-E5EACE-AUTO-ING-01>EXT-PL-E5EACE>SYS-DA4-3B2A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-0054,TP-EXT-PL-E5EACE-AUTO-ING-01,SYS-DA5-8760,TP-EXT-PL-E5EACE-AUTO-ING-01>EXT-PL-E5EACE>SYS-DA5-8760,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-0055,TP-EXT-PL-E5EACE-AUTO-INT-01,SYS-DA4-3B2A,TP-EXT-PL-E5EACE-AUTO-INT-01>EXT-PL-E5EACE>SYS-DA4-3B2A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA4-3B2A-01', 'asset_id': 'SYS-DA4-3B2A', 'edge_factor': 1}"
AP-0056,TP-EXT-PL-E5EACE-AUTO-INT-01,SYS-DA5-8760,TP-EXT-PL-E5EACE-AUTO-INT-01>EXT-PL-E5EACE>SYS-DA5-8760,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-E5EACE-SYS-DA5-8760-01', 'asset_id': 'SYS-DA5-8760', 'edge_factor': 1}"
AP-0057,TP-EXT-PL-EDB44F-AUTO-ING-01,SYS-DA6-896E,TP-EXT-PL-EDB44F-AUTO-ING-01>EXT-PL-EDB44F>SYS-DA6-896E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-EDB44F-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-0058,TP-EXT-PL-EDB44F-AUTO-INT-01,SYS-DA6-896E,TP-EXT-PL-EDB44F-AUTO-INT-01>EXT-PL-EDB44F>SYS-DA6-896E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-EDB44F-SYS-DA6-896E-01', 'asset_id': 'SYS-DA6-896E', 'edge_factor': 1}"
AP-0059,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA10-DEF7,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA10-DEF7,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA10-DEF7-01', 'asset_id': 'SYS-DA10-DEF7', 'edge_factor': 1}"
AP-0060,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA11-E135,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA11-E135,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA11-E135-01', 'asset_id': 'SYS-DA11-E135', 'edge_factor': 1}"
AP-0061,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA12-F55A,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA12-F55A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA12-F55A-01', 'asset_id': 'SYS-DA12-F55A', 'edge_factor': 1}"
AP-0062,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA13-917E,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA13-917E,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA13-917E-01', 'asset_id': 'SYS-DA13-917E', 'edge_factor': 1}"
AP-0063,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA14-9849,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA14-9849,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA14-9849-01', 'asset_id': 'SYS-DA14-9849', 'edge_factor': 1}"
AP-0064,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA15-5D9A,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA15-5D9A,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA15-5D9A-01', 'asset_id': 'SYS-DA15-5D9A', 'edge_factor': 1}"
AP-0065,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA16-7F94,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA16-7F94,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA16-7F94-01', 'asset_id': 'SYS-DA16-7F94', 'edge_factor': 1}"
AP-0066,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA19-ABC8,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA19-ABC8,1,0.343,1,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-F51124-SYS-DA19-ABC8-01', 'asset_id': 'SYS-DA19-ABC8', 'edge_factor': 1}"
