path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-6204,TP-IF-SI2-9581-AUTO-CTL-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-CTL-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI5-374E>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.012Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>SYS-AMSPRESSCTRL>IF-SI5-374E
AP-6205,TP-IF-SI2-9581-AUTO-CTL-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-CTL-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.012Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL
AP-6206,TP-IF-SI2-9581-AUTO-ING-01,SYS-AMSTEMPCTRL,TP-IF-SI2-9581-AUTO-ING-01>IF-SI2-9581>SYS-AMSPRESSCTRL>IF-SI5-374E>SYS-AMSTEMPCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.015Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL>IF-SI5-374E
AP-6207,TP-IF-SI2-9581-AUTO-ING-01,SYS-AMSTEMPCTRL,TP-IF-SI2-9581-AUTO-ING-01>IF-SI2-9581>SYS-AMSPRESSCTRL>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.015Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL
AP-6208,TP-IF-SI2-9581-AUTO-ING-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-ING-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI5-374E>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.016Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>SYS-AMSPRESSCTRL>IF-SI5-374E
AP-6209,TP-IF-SI2-9581-AUTO-ING-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-ING-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.016Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL>IF-SI8-2F58
AP-6210,TP-IF-SI2-9581-AUTO-INT-01,SYS-AMSTEMPCTRL,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>SYS-AMSPRESSCTRL>IF-SI5-374E>SYS-AMSTEMPCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.018Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>IF-SI5-374E>SYS-AMSPRESSCTRL
AP-6211,TP-IF-SI2-9581-AUTO-INT-01,SYS-AMSTEMPCTRL,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>SYS-AMSPRESSCTRL>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.018Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>SYS-AMSTEMPCTRL>SYS-AMSPRESSCTRL
AP-6212,TP-IF-SI2-9581-AUTO-INT-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI5-374E>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.018Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>SYS-AMSPRESSCTRL>IF-SI5-374E
AP-6213,TP-IF-SI2-9581-AUTO-INT-01,SYS-AMSPRESSCTRL,TP-IF-SI2-9581-AUTO-INT-01>IF-SI2-9581>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.143778,0.419179,Medium,2026-05-20T05:30:43.019Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL>IF-SI8-2F58
AP-6214,TP-EXT-IFE-01,SYS-PRCTRL,TP-EXT-IFE-01>EXT-IFE>IF-ETHSW>SYS-PRCTRL,2,0.138486,0.40375,Medium,2026-05-20T05:30:42.794Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-PRCTRL>IF-ETHSW
AP-6215,TP-IF-SI5-374E-AUTO-CTL-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-CTL-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.066Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>SYS-AMSPRESSCTRL>EXT-SSA7-7C43
AP-6216,TP-IF-SI5-374E-AUTO-CTL-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-CTL-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.066Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>EXT-SSA7-7C43>IF-SI8-2F58
AP-6217,TP-IF-SI5-374E-AUTO-CTL-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-CTL-01>IF-SI5-374E>SYS-AMSPRESSCTRL>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.066Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>SYS-AMSPRESSCTRL>IF-SI8-2F58
AP-6218,TP-IF-SI5-374E-AUTO-CTL-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-CTL-01>IF-SI5-374E>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.067Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL>IF-SI8-2F58
AP-6219,TP-IF-SI5-374E-AUTO-ING-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-ING-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.068Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>IF-SI8-2F58>EXT-SSA7-7C43
AP-6220,TP-IF-SI5-374E-AUTO-ING-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-ING-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.068Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-SSA7-7C43>SYS-AMSTEMPCTRL>IF-SI8-2F58
AP-6221,TP-IF-SI5-374E-AUTO-ING-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-ING-01>IF-SI5-374E>SYS-AMSPRESSCTRL>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.068Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL
AP-6222,TP-IF-SI5-374E-AUTO-ING-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-ING-01>IF-SI5-374E>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.069Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL
AP-6223,TP-IF-SI5-374E-AUTO-INT-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-INT-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.07Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSPRESSCTRL
AP-6224,TP-IF-SI5-374E-AUTO-INT-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-INT-01>IF-SI5-374E>EXT-SSA7-7C43>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.07Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,IF-SI8-2F58>EXT-SSA7-7C43>SYS-AMSTEMPCTRL
AP-6225,TP-IF-SI5-374E-AUTO-INT-01,SYS-AMSTEMPCTRL,TP-IF-SI5-374E-AUTO-INT-01>IF-SI5-374E>SYS-AMSPRESSCTRL>IF-SI8-2F58>SYS-AMSTEMPCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.07Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL
AP-6226,TP-IF-SI5-374E-AUTO-INT-01,SYS-AMSPRESSCTRL,TP-IF-SI5-374E-AUTO-INT-01>IF-SI5-374E>SYS-AMSTEMPCTRL>IF-SI8-2F58>SYS-AMSPRESSCTRL,3,0.135791,0.395891,Medium,2026-05-20T05:30:43.071Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-AMSPRESSCTRL>SYS-AMSTEMPCTRL>IF-SI8-2F58
AP-6227,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA10-DEF7,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA10-DEF7,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA10-DEF7
AP-6228,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA11-E135,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA11-E135,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA11-E135>EXT-PL-F51124
AP-6229,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA12-F55A,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA12-F55A,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA12-F55A>EXT-PL-F51124
AP-6230,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA13-917E,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA13-917E,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA13-917E>EXT-PL-F51124
AP-6231,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA14-9849,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA14-9849,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA14-9849>EXT-PL-F51124
AP-6232,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA15-5D9A,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA15-5D9A,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA15-5D9A>EXT-PL-F51124
AP-6233,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA16-7F94,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA16-7F94,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94
AP-6234,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA19-ABC8,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA19-ABC8,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA19-ABC8
AP-6235,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA20-D69E,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA20-D69E,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA20-D69E>EXT-PL-F51124
AP-6236,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA21-FA93,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA21-FA93,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA21-FA93
AP-6237,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA22-A9EB,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA22-A9EB,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA22-A9EB
AP-6238,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA23-906B,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA23-906B,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA23-906B>EXT-PL-F51124
AP-6239,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA24-5F96,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA24-5F96,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA24-5F96
AP-6240,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA25-F605,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA25-F605,2,0.133,0.387755,Medium,2026-05-20T05:30:43.094Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124
AP-6241,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA26-3233,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA26-3233,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA26-3233
AP-6242,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA27-ECA1,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA27-ECA1,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA27-ECA1>EXT-PL-F51124
AP-6243,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA28-6B3D,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA28-6B3D,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA28-6B3D
AP-6244,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA29-9521,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA29-9521,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA29-9521>EXT-PL-F51124
AP-6245,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA7-62ED,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA7-62ED,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124
AP-6246,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA8-77F8,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA8-77F8,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA8-77F8>EXT-PL-F51124
AP-6247,TP-IF-SI8-2F58-AUTO-CTL-01,SYS-DA9-228C,TP-IF-SI8-2F58-AUTO-CTL-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA9-228C,2,0.133,0.387755,Medium,2026-05-20T05:30:43.095Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA9-228C>EXT-PL-F51124
AP-6248,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA10-DEF7,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA10-DEF7,2,0.133,0.387755,Medium,2026-05-20T05:30:43.098Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA10-DEF7
AP-6249,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA11-E135,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA11-E135,2,0.133,0.387755,Medium,2026-05-20T05:30:43.098Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA11-E135>EXT-PL-F51124
AP-6250,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA12-F55A,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA12-F55A,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA12-F55A
AP-6251,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA13-917E,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA13-917E,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA13-917E>EXT-PL-F51124
AP-6252,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA14-9849,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA14-9849,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA14-9849
AP-6253,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA15-5D9A,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA15-5D9A,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA15-5D9A>EXT-PL-F51124
AP-6254,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA16-7F94,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA16-7F94,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA16-7F94>EXT-PL-F51124
AP-6255,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA19-ABC8,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA19-ABC8,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA19-ABC8
AP-6256,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA20-D69E,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA20-D69E,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA20-D69E>EXT-PL-F51124
AP-6257,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA21-FA93,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA21-FA93,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA21-FA93
AP-6258,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA22-A9EB,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA22-A9EB,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA22-A9EB
AP-6259,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA23-906B,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA23-906B,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA23-906B>EXT-PL-F51124
AP-6260,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA24-5F96,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA24-5F96,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA24-5F96>EXT-PL-F51124
AP-6261,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA25-F605,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA25-F605,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA25-F605
AP-6262,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA26-3233,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA26-3233,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA26-3233>EXT-PL-F51124
AP-6263,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA27-ECA1,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA27-ECA1,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA27-ECA1
AP-6264,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA28-6B3D,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA28-6B3D,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA28-6B3D>EXT-PL-F51124
AP-6265,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA29-9521,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA29-9521,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA29-9521>EXT-PL-F51124
AP-6266,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA7-62ED,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA7-62ED,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124
AP-6267,TP-IF-SI8-2F58-AUTO-ING-01,SYS-DA8-77F8,TP-IF-SI8-2F58-AUTO-ING-01>IF-SI8-2F58>EXT-PL-F51124>SYS-DA8-77F8,2,0.133,0.387755,Medium,2026-05-20T05:30:43.099Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(High)=0.4 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA8-77F8
